location,date,Alpha,Beta,Delta,Epsilon,Gamma,Iota,omicron_1,omicron_2,omicron_3,omicron_4
17049,2021-10-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,2021-11-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,2021-12-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,2021-12-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,2021-12-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,2021-12-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17049,2023-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17049,2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17049,2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
17049,2023-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17049,2023-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-02-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-02-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-04-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-05-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-05-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-06-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-06-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-06-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-07-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-08-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-09-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-09-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-09-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2021-11-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-05-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-06-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17051,2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17051,2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
17051,2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17051,2023-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17051,2023-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17053,2021-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-02-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-02-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-02-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-02-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-02-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-02-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-02-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-02-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-03-29,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-03-30,0.333333333333333,0.0,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0
17053,2021-04-03,0.333333333333333,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0
17053,2021-04-09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17053,2021-04-10,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
17053,2021-04-12,0.333333333333333,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0
17053,2021-04-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17053,2021-04-27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17053,2021-05-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17053,2021-05-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17053,2021-05-24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17053,2021-06-14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17053,2021-06-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-06-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-07-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-07-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-07-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-08-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-08-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-08-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-09-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-09-13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2021-10-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-03-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-05-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-05-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-10-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17053,2022-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17053,2023-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17053,2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
17053,2023-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17053,2024-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17053,2024-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17053,2024-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17055,2021-04-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-04-16,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-04-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-04-24,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-04-29,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-05-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-05-08,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-05-11,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
17055,2021-05-14,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
17055,2021-05-18,0.666666666666667,0.0,0.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-05-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-05-27,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-06-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-07-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-08-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-09-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-10-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-10-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-10-10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-10-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-10-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-11-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-11-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-11-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-11-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-11-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-11-29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-11-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-12-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-12-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-12-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-12-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-12-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-12-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2021-12-29,0.0,0.0,0.857142857142857,0.0,0.0,0.0,0.142857142857143,0.0,0.0,0.0
17055,2022-01-02,0.0,0.0,0.333333333333333,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0
17055,2022-01-11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2022-01-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-04-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-04-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-10-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-12-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2022-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17055,2022-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17055,2022-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17055,2022-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17055,2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17055,2023-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17055,2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17055,2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17055,2023-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2023-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2023-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17055,2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
